지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-01-11 01:37,.1,0
108,서울,2023-01-11 01:38,.1,0
108,서울,2023-01-11 01:39,0,0
108,서울,2023-01-11 01:40,0,0
108,서울,2023-01-11 01:41,0,0
108,서울,2023-01-11 01:42,0,0
108,서울,2023-01-11 01:43,0,0
108,서울,2023-01-11 01:44,0,0
108,서울,2023-01-11 01:45,0,0
108,서울,2023-01-11 01:46,0,0
108,서울,2023-01-11 01:47,-.1,0
108,서울,2023-01-11 01:48,-.1,0
108,서울,2023-01-11 01:49,-.1,0
108,서울,2023-01-11 01:50,-.1,0
108,서울,2023-01-11 01:51,-.2,0
108,서울,2023-01-11 01:52,-.2,0
108,서울,2023-01-11 01:53,-.2,0
108,서울,2023-01-11 01:54,-.2,0
108,서울,2023-01-11 01:55,-.2,0
108,서울,2023-01-11 01:56,-.3,0
108,서울,2023-01-11 01:57,-.3,0
108,서울,2023-01-11 01:58,-.3,0
108,서울,2023-01-11 01:59,-.3,0
108,서울,2023-01-11 02:00,-.3,0
108,서울,2023-01-11 02:01,-.3,0
108,서울,2023-01-11 02:02,-.3,0
108,서울,2023-01-11 02:03,-.3,0
108,서울,2023-01-11 02:04,-.3,0
108,서울,2023-01-11 02:05,-.3,0
108,서울,2023-01-11 02:06,-.3,0
108,서울,2023-01-11 02:07,-.2,0
108,서울,2023-01-11 02:08,-.2,0
108,서울,2023-01-11 02:09,-.2,0
108,서울,2023-01-11 02:10,-.3,0
108,서울,2023-01-11 02:11,-.2,0
108,서울,2023-01-11 02:12,-.2,0
108,서울,2023-01-11 02:13,-.2,0
108,서울,2023-01-11 02:14,-.2,0
108,서울,2023-01-11 02:15,-.3,0
108,서울,2023-01-11 02:16,-.3,0
108,서울,2023-01-11 02:17,-.3,0
108,서울,2023-01-11 02:18,-.3,0
108,서울,2023-01-11 02:19,-.3,0
108,서울,2023-01-11 02:20,-.4,0
108,서울,2023-01-11 02:21,-.4,0
108,서울,2023-01-11 02:22,-.4,0
108,서울,2023-01-11 02:23,-.4,0
108,서울,2023-01-11 02:24,-.4,0
108,서울,2023-01-11 02:25,-.4,0
108,서울,2023-01-11 02:26,-.4,0
108,서울,2023-01-11 02:27,-.4,0
108,서울,2023-01-11 02:28,-.4,0
108,서울,2023-01-11 02:29,-.4,0
108,서울,2023-01-11 02:30,-.4,0
108,서울,2023-01-11 02:31,-.5,0
108,서울,2023-01-11 02:32,-.5,0
108,서울,2023-01-11 02:33,-.5,0
108,서울,2023-01-11 02:34,-.5,0
108,서울,2023-01-11 02:35,-.5,0
108,서울,2023-01-11 02:36,-.5,0
108,서울,2023-01-11 02:37,-.5,0
108,서울,2023-01-11 02:38,-.5,0
108,서울,2023-01-11 02:39,-.5,0
108,서울,2023-01-11 02:40,-.5,0
108,서울,2023-01-11 02:41,-.6,0
108,서울,2023-01-11 02:42,-.6,0
108,서울,2023-01-11 02:43,-.6,0
108,서울,2023-01-11 02:44,-.5,0
108,서울,2023-01-11 02:45,-.6,0
108,서울,2023-01-11 02:46,-.5,0
108,서울,2023-01-11 02:47,-.5,0
108,서울,2023-01-11 02:48,-.6,0
108,서울,2023-01-11 02:49,-.6,0
108,서울,2023-01-11 02:50,-.6,0
108,서울,2023-01-11 02:51,-.6,0
108,서울,2023-01-11 02:52,-.6,0
108,서울,2023-01-11 02:53,-.6,0
108,서울,2023-01-11 02:54,-.6,0
108,서울,2023-01-11 02:55,-.6,0
108,서울,2023-01-11 02:56,-.6,0
108,서울,2023-01-11 02:57,-.6,0
108,서울,2023-01-11 02:58,-.6,0
108,서울,2023-01-11 02:59,-.6,0
108,서울,2023-01-11 03:00,-.6,0
108,서울,2023-01-11 03:01,-.6,0
108,서울,2023-01-11 03:02,-.6,0
108,서울,2023-01-11 03:03,-.6,0
108,서울,2023-01-11 03:04,-.6,0
108,서울,2023-01-11 03:05,-.6,0
108,서울,2023-01-11 03:06,-.6,0
108,서울,2023-01-11 03:07,-.6,0
108,서울,2023-01-11 03:08,-.7,0
108,서울,2023-01-11 03:09,-.7,0
108,서울,2023-01-11 03:10,-.7,0
108,서울,2023-01-11 03:11,-.6,0
108,서울,2023-01-11 03:12,-.6,0
108,서울,2023-01-11 03:13,-.6,0
108,서울,2023-01-11 03:14,-.6,0
108,서울,2023-01-11 03:15,-.5,0
108,서울,2023-01-11 03:16,-.5,0
108,서울,2023-01-11 03:17,-.5,0
108,서울,2023-01-11 03:18,-.5,0
108,서울,2023-01-11 03:19,-.5,0
108,서울,2023-01-11 03:20,-.5,0
108,서울,2023-01-11 03:21,-.5,0
108,서울,2023-01-11 03:22,-.6,0
108,서울,2023-01-11 03:23,-.6,0
108,서울,2023-01-11 03:24,-.6,0
108,서울,2023-01-11 03:25,-.6,0
108,서울,2023-01-11 03:26,-.6,0
108,서울,2023-01-11 03:27,-.6,0
108,서울,2023-01-11 03:28,-.6,0
108,서울,2023-01-11 03:29,-.6,0
108,서울,2023-01-11 03:30,-.6,0
108,서울,2023-01-11 03:31,-.6,0
108,서울,2023-01-11 03:32,-.6,0
108,서울,2023-01-11 03:33,-.6,0
108,서울,2023-01-11 03:34,-.7,0
108,서울,2023-01-11 03:35,-.7,0
108,서울,2023-01-11 03:36,-.7,0
108,서울,2023-01-11 03:37,-.7,0
108,서울,2023-01-11 03:38,-.7,0
108,서울,2023-01-11 03:39,-.7,0
108,서울,2023-01-11 03:40,-.7,0
108,서울,2023-01-11 03:41,-.7,0
108,서울,2023-01-11 03:42,-.7,0
108,서울,2023-01-11 03:43,-.7,0
108,서울,2023-01-11 03:44,-.8,0
108,서울,2023-01-11 03:45,-.8,0
108,서울,2023-01-11 03:46,-.8,0
108,서울,2023-01-11 03:47,-.8,0
108,서울,2023-01-11 03:48,-.8,0
108,서울,2023-01-11 03:49,-.8,0
108,서울,2023-01-11 03:50,-.7,0
108,서울,2023-01-11 03:51,-.7,0
108,서울,2023-01-11 03:52,-.8,0
108,서울,2023-01-11 03:53,-.8,0
108,서울,2023-01-11 03:54,-.8,0
108,서울,2023-01-11 03:55,-.8,0
108,서울,2023-01-11 03:56,-.8,0
108,서울,2023-01-11 03:57,-.8,0
108,서울,2023-01-11 03:58,-.8,0
108,서울,2023-01-11 03:59,-.8,0
108,서울,2023-01-11 04:00,-.8,0
108,서울,2023-01-11 04:01,-.8,0
108,서울,2023-01-11 04:02,-.9,0
108,서울,2023-01-11 04:03,-.9,0
108,서울,2023-01-11 04:04,-.9,0
108,서울,2023-01-11 04:05,-.9,0
108,서울,2023-01-11 04:06,-.8,0
108,서울,2023-01-11 04:07,-.8,0
108,서울,2023-01-11 04:08,-.9,0
108,서울,2023-01-11 04:09,-.9,0
108,서울,2023-01-11 04:10,-.9,0
108,서울,2023-01-11 04:11,-.9,0
108,서울,2023-01-11 04:12,-.9,0
108,서울,2023-01-11 04:13,-.9,0
108,서울,2023-01-11 04:14,-.9,0
108,서울,2023-01-11 04:15,-.9,0
108,서울,2023-01-11 04:16,-.9,0
108,서울,2023-01-11 04:17,-.9,0
108,서울,2023-01-11 04:18,-1,0
108,서울,2023-01-11 04:19,-1,0
108,서울,2023-01-11 04:20,-1,0
108,서울,2023-01-11 04:21,-1,0
108,서울,2023-01-11 04:22,-1,0
108,서울,2023-01-11 04:23,-1,0
108,서울,2023-01-11 04:24,-1,0
108,서울,2023-01-11 04:25,-1,0
108,서울,2023-01-11 04:26,-1,0
108,서울,2023-01-11 04:27,-1,0
108,서울,2023-01-11 04:28,-1,0
108,서울,2023-01-11 04:29,-1,0
108,서울,2023-01-11 04:30,-1,0
108,서울,2023-01-11 04:31,-1,0
108,서울,2023-01-11 04:32,-1,0
108,서울,2023-01-11 04:33,-1,0
108,서울,2023-01-11 04:34,-1,0
108,서울,2023-01-11 04:35,-1,0
108,서울,2023-01-11 04:36,-1,0
108,서울,2023-01-11 04:37,-1,0
108,서울,2023-01-11 04:38,-1,0
108,서울,2023-01-11 04:39,-1,0
108,서울,2023-01-11 04:40,-1,0
108,서울,2023-01-11 04:41,-1,0
108,서울,2023-01-11 04:42,-1,0
108,서울,2023-01-11 04:43,-1,0
108,서울,2023-01-11 04:44,-1,0
108,서울,2023-01-11 04:45,-1,0
108,서울,2023-01-11 04:46,-1,0
108,서울,2023-01-11 04:47,-1,0
108,서울,2023-01-11 04:48,-1,0
108,서울,2023-01-11 04:49,-1,0
108,서울,2023-01-11 04:50,-1,0
108,서울,2023-01-11 04:51,-1,0
108,서울,2023-01-11 04:52,-1,0
108,서울,2023-01-11 04:53,-1,0
108,서울,2023-01-11 04:54,-1,0
108,서울,2023-01-11 04:55,-1,0
108,서울,2023-01-11 04:56,-1,0
108,서울,2023-01-11 04:57,-1.1,0
108,서울,2023-01-11 04:58,-1.1,0
108,서울,2023-01-11 04:59,-1,0
108,서울,2023-01-11 05:00,-1,0
108,서울,2023-01-11 05:01,-1,0
108,서울,2023-01-11 05:02,-1,0
108,서울,2023-01-11 05:03,-1,0
108,서울,2023-01-11 05:04,-1,0
108,서울,2023-01-11 05:05,-1,0
108,서울,2023-01-11 05:06,-1,0
108,서울,2023-01-11 05:07,-1,0
108,서울,2023-01-11 05:08,-1,0
108,서울,2023-01-11 05:09,-1,0
108,서울,2023-01-11 05:10,-1,0
108,서울,2023-01-11 05:11,-1,0
108,서울,2023-01-11 05:12,-1.1,0
108,서울,2023-01-11 05:13,-1,0
108,서울,2023-01-11 05:14,-1,0
108,서울,2023-01-11 05:15,-1,0
108,서울,2023-01-11 05:16,-1,0
108,서울,2023-01-11 05:17,-.9,0
108,서울,2023-01-11 05:18,-1,0
108,서울,2023-01-11 05:19,-1,0
108,서울,2023-01-11 05:20,-1,0
108,서울,2023-01-11 05:21,-1.1,0
108,서울,2023-01-11 05:22,-1.1,0
108,서울,2023-01-11 05:23,-1.1,0
108,서울,2023-01-11 05:24,-1.1,0
108,서울,2023-01-11 05:25,-1.1,0
108,서울,2023-01-11 05:26,-1.1,0
108,서울,2023-01-11 05:27,-1.1,0
108,서울,2023-01-11 05:28,-1.1,0
108,서울,2023-01-11 05:29,-1.1,0
108,서울,2023-01-11 05:30,-1.1,0
108,서울,2023-01-11 05:31,-1.1,0
108,서울,2023-01-11 05:32,-1,0
108,서울,2023-01-11 05:33,-1,0
108,서울,2023-01-11 05:34,-1.1,0
108,서울,2023-01-11 05:35,-1.1,0
108,서울,2023-01-11 05:36,-1,0
108,서울,2023-01-11 05:37,-1,0
108,서울,2023-01-11 05:38,-1,0
108,서울,2023-01-11 05:39,-1,0
108,서울,2023-01-11 05:40,-1,0
108,서울,2023-01-11 05:41,-1,0
108,서울,2023-01-11 05:42,-1,0
108,서울,2023-01-11 05:43,-1,0
108,서울,2023-01-11 05:44,-1,0
108,서울,2023-01-11 05:45,-1,0
108,서울,2023-01-11 05:46,-1,0
108,서울,2023-01-11 05:47,-1.1,0
108,서울,2023-01-11 05:48,-1.1,0
108,서울,2023-01-11 05:49,-1,0
108,서울,2023-01-11 05:50,-1,0
108,서울,2023-01-11 05:51,-1.1,0
108,서울,2023-01-11 05:52,-1.1,0
108,서울,2023-01-11 05:53,-1.1,0
108,서울,2023-01-11 05:54,-1.1,0
108,서울,2023-01-11 05:55,-1.1,0
108,서울,2023-01-11 05:56,-1.1,0
108,서울,2023-01-11 05:57,-1.1,0
108,서울,2023-01-11 05:58,-1.1,0
108,서울,2023-01-11 05:59,-1.1,0
108,서울,2023-01-11 06:00,-1.1,0
108,서울,2023-01-11 06:01,-1.2,0
108,서울,2023-01-11 06:02,-1.2,0
108,서울,2023-01-11 06:03,-1.2,0
108,서울,2023-01-11 06:04,-1.2,0
108,서울,2023-01-11 06:05,-1.2,0
108,서울,2023-01-11 06:06,-1.2,0
108,서울,2023-01-11 06:07,-1.3,0
108,서울,2023-01-11 06:08,-1.3,0
108,서울,2023-01-11 06:09,-1.3,0
108,서울,2023-01-11 06:10,-1.3,0
108,서울,2023-01-11 06:11,-1.3,0
108,서울,2023-01-11 06:12,-1.3,0
108,서울,2023-01-11 06:13,-1.3,0
108,서울,2023-01-11 06:14,-1.3,0
108,서울,2023-01-11 06:15,-1.3,0
108,서울,2023-01-11 06:16,-1.2,0
108,서울,2023-01-11 06:17,-1.2,0
108,서울,2023-01-11 06:18,-1.2,0
108,서울,2023-01-11 06:19,-1.2,0
108,서울,2023-01-11 06:20,-1.3,0
108,서울,2023-01-11 06:21,-1.3,0
108,서울,2023-01-11 06:22,-1.3,0
108,서울,2023-01-11 06:23,-1.4,0
108,서울,2023-01-11 06:24,-1.4,0
108,서울,2023-01-11 06:25,-1.4,0
108,서울,2023-01-11 06:26,-1.4,0
108,서울,2023-01-11 06:27,-1.4,0
108,서울,2023-01-11 06:28,-1.4,0
108,서울,2023-01-11 06:29,-1.4,0
108,서울,2023-01-11 06:30,-1.5,0
108,서울,2023-01-11 06:31,-1.5,0
108,서울,2023-01-11 06:32,-1.5,0
108,서울,2023-01-11 06:33,-1.5,0
108,서울,2023-01-11 06:34,-1.5,0
108,서울,2023-01-11 06:35,-1.5,0
108,서울,2023-01-11 06:36,-1.5,0
108,서울,2023-01-11 06:37,-1.5,0
108,서울,2023-01-11 06:38,-1.5,0
108,서울,2023-01-11 06:39,-1.5,0
108,서울,2023-01-11 06:40,-1.5,0
108,서울,2023-01-11 06:41,-1.5,0
108,서울,2023-01-11 06:42,-1.5,0
108,서울,2023-01-11 06:43,-1.5,0
108,서울,2023-01-11 06:44,-1.5,0
108,서울,2023-01-11 06:45,-1.5,0
108,서울,2023-01-11 06:46,-1.5,0
108,서울,2023-01-11 06:47,-1.5,0
108,서울,2023-01-11 06:48,-1.5,0
108,서울,2023-01-11 06:49,-1.5,0
108,서울,2023-01-11 06:50,-1.5,0
108,서울,2023-01-11 06:51,-1.5,0
108,서울,2023-01-11 06:52,-1.5,0
108,서울,2023-01-11 06:53,-1.5,0
108,서울,2023-01-11 06:54,-1.5,0
108,서울,2023-01-11 06:55,-1.5,0
108,서울,2023-01-11 06:56,-1.5,0
108,서울,2023-01-11 06:57,-1.5,0
108,서울,2023-01-11 06:58,-1.5,0
108,서울,2023-01-11 06:59,-1.5,0
108,서울,2023-01-11 07:00,-1.5,0
108,서울,2023-01-11 07:01,-1.5,0
108,서울,2023-01-11 07:02,-1.5,0
108,서울,2023-01-11 07:03,-1.5,0
108,서울,2023-01-11 07:04,-1.5,0
108,서울,2023-01-11 07:05,-1.5,0
108,서울,2023-01-11 07:06,-1.5,0
108,서울,2023-01-11 07:07,-1.5,0
108,서울,2023-01-11 07:08,-1.5,0
108,서울,2023-01-11 07:09,-1.5,0
108,서울,2023-01-11 07:10,-1.5,0
108,서울,2023-01-11 07:11,-1.5,0
108,서울,2023-01-11 07:12,-1.5,0
108,서울,2023-01-11 07:13,-1.5,0
108,서울,2023-01-11 07:14,-1.5,0
108,서울,2023-01-11 07:15,-1.5,0
108,서울,2023-01-11 07:16,-1.5,0
108,서울,2023-01-11 07:17,-1.5,0
108,서울,2023-01-11 07:18,-1.5,0
108,서울,2023-01-11 07:19,-1.5,0
108,서울,2023-01-11 07:20,-1.5,0
108,서울,2023-01-11 07:21,-1.6,0
108,서울,2023-01-11 07:22,-1.6,0
108,서울,2023-01-11 07:23,-1.6,0
108,서울,2023-01-11 07:24,-1.6,0
108,서울,2023-01-11 07:25,-1.6,0
108,서울,2023-01-11 07:26,-1.6,0
108,서울,2023-01-11 07:27,-1.6,0
108,서울,2023-01-11 07:28,-1.6,0
108,서울,2023-01-11 07:29,-1.7,0
108,서울,2023-01-11 07:30,-1.7,0
108,서울,2023-01-11 07:31,-1.7,0
108,서울,2023-01-11 07:32,-1.7,0
108,서울,2023-01-11 07:33,-1.7,0
108,서울,2023-01-11 07:34,-1.7,0
108,서울,2023-01-11 07:35,-1.8,0
108,서울,2023-01-11 07:36,-1.8,0
108,서울,2023-01-11 07:37,-1.8,0
108,서울,2023-01-11 07:38,-1.8,0
108,서울,2023-01-11 07:39,-1.8,0
108,서울,2023-01-11 07:40,-1.8,0
108,서울,2023-01-11 07:41,-1.8,0
108,서울,2023-01-11 07:42,-1.8,0
108,서울,2023-01-11 07:43,-1.8,0
108,서울,2023-01-11 07:44,-1.8,0
108,서울,2023-01-11 07:45,-1.8,0
108,서울,2023-01-11 07:46,-1.8,0
108,서울,2023-01-11 07:47,-1.8,0
108,서울,2023-01-11 07:48,-1.8,0
108,서울,2023-01-11 07:49,-1.9,0
108,서울,2023-01-11 07:50,-1.9,0
108,서울,2023-01-11 07:51,-1.9,0
108,서울,2023-01-11 07:52,-1.9,0
108,서울,2023-01-11 07:53,-1.9,0
108,서울,2023-01-11 07:54,-1.9,0
108,서울,2023-01-11 07:55,-1.9,0
108,서울,2023-01-11 07:56,-1.9,0
108,서울,2023-01-11 07:57,-1.9,0
108,서울,2023-01-11 07:58,-1.9,0
108,서울,2023-01-11 07:59,-1.9,0
108,서울,2023-01-11 08:00,-1.9,0
108,서울,2023-01-11 08:01,-1.9,0
108,서울,2023-01-11 08:02,-2,0
108,서울,2023-01-11 08:03,-2,0
108,서울,2023-01-11 08:04,-2,0
108,서울,2023-01-11 08:05,-2,0
108,서울,2023-01-11 08:06,-2,0
108,서울,2023-01-11 08:07,-2,0
108,서울,2023-01-11 08:08,-2,0
108,서울,2023-01-11 08:09,-2,0
108,서울,2023-01-11 08:10,-2,0
108,서울,2023-01-11 08:11,-2,0
108,서울,2023-01-11 08:12,-2,0
108,서울,2023-01-11 08:13,-2,0
108,서울,2023-01-11 08:14,-2,0
108,서울,2023-01-11 08:15,-2,0
108,서울,2023-01-11 08:16,-2,0
108,서울,2023-01-11 08:17,-2,0
108,서울,2023-01-11 08:18,-2,0
108,서울,2023-01-11 08:19,-2,0
108,서울,2023-01-11 08:20,-2,0
108,서울,2023-01-11 08:21,-2,0
108,서울,2023-01-11 08:22,-2,0
108,서울,2023-01-11 08:23,-2,0
108,서울,2023-01-11 08:24,-2,0
108,서울,2023-01-11 08:25,-1.9,0
108,서울,2023-01-11 08:26,-1.9,0
108,서울,2023-01-11 08:27,-1.9,0
108,서울,2023-01-11 08:28,-1.9,0
108,서울,2023-01-11 08:29,-1.9,0
108,서울,2023-01-11 08:30,-1.9,0
108,서울,2023-01-11 08:31,-1.9,0
108,서울,2023-01-11 08:32,-1.9,0
108,서울,2023-01-11 08:33,-1.8,0
108,서울,2023-01-11 08:34,-1.8,0
108,서울,2023-01-11 08:35,-1.8,0
108,서울,2023-01-11 08:36,-1.8,0
108,서울,2023-01-11 08:37,-1.7,0
108,서울,2023-01-11 08:38,-1.8,0
108,서울,2023-01-11 08:39,-1.7,0
108,서울,2023-01-11 08:40,-1.7,0
108,서울,2023-01-11 08:41,-1.7,0
108,서울,2023-01-11 08:42,-1.7,0
108,서울,2023-01-11 08:43,-1.7,0
108,서울,2023-01-11 08:44,-1.7,0
108,서울,2023-01-11 08:45,-1.6,0
108,서울,2023-01-11 08:46,-1.6,0
108,서울,2023-01-11 08:47,-1.6,0
108,서울,2023-01-11 08:48,-1.6,0
108,서울,2023-01-11 08:49,-1.6,0
108,서울,2023-01-11 08:50,-1.6,0
108,서울,2023-01-11 08:51,-1.6,0
108,서울,2023-01-11 08:52,-1.6,0
108,서울,2023-01-11 08:53,-1.6,0
108,서울,2023-01-11 08:54,-1.6,0
108,서울,2023-01-11 08:55,-1.6,0
108,서울,2023-01-11 08:56,-1.5,0
108,서울,2023-01-11 08:57,-1.5,0
108,서울,2023-01-11 08:58,-1.5,0
108,서울,2023-01-11 08:59,-1.5,0
108,서울,2023-01-11 09:00,-1.5,0
108,서울,2023-01-11 09:01,-1.4,0
108,서울,2023-01-11 09:02,-1.4,0
108,서울,2023-01-11 09:03,-1.4,0
108,서울,2023-01-11 09:04,-1.4,0
108,서울,2023-01-11 09:05,-1.3,0
108,서울,2023-01-11 09:06,-1.3,0
108,서울,2023-01-11 09:07,-1.3,0
108,서울,2023-01-11 09:08,-1.2,0
108,서울,2023-01-11 09:09,-1.2,0
108,서울,2023-01-11 09:10,-1.2,0
108,서울,2023-01-11 09:11,-1.2,0
108,서울,2023-01-11 09:12,-1.1,0
108,서울,2023-01-11 09:13,-1.1,0
108,서울,2023-01-11 09:14,-1.1,0
108,서울,2023-01-11 09:15,-1,0
108,서울,2023-01-11 09:16,-1,0
108,서울,2023-01-11 09:17,-1,0
108,서울,2023-01-11 09:18,-.9,0
108,서울,2023-01-11 09:19,-.9,0
108,서울,2023-01-11 09:20,-.9,0
108,서울,2023-01-11 09:21,-.8,0
108,서울,2023-01-11 09:22,-.8,0
108,서울,2023-01-11 09:23,-.8,0
108,서울,2023-01-11 09:24,-.7,0
108,서울,2023-01-11 09:25,-.7,0
108,서울,2023-01-11 09:26,-.7,0
108,서울,2023-01-11 09:27,-.7,0
108,서울,2023-01-11 09:28,-.6,0
108,서울,2023-01-11 09:29,-.5,0
108,서울,2023-01-11 09:30,-.5,0
108,서울,2023-01-11 09:31,-.5,0
108,서울,2023-01-11 09:32,-.4,0
108,서울,2023-01-11 09:33,-.3,0
108,서울,2023-01-11 09:34,-.3,0
108,서울,2023-01-11 09:35,-.2,0
108,서울,2023-01-11 09:36,-.2,0
108,서울,2023-01-11 09:37,-.1,0
108,서울,2023-01-11 09:38,-.1,0
108,서울,2023-01-11 09:39,-.1,0
108,서울,2023-01-11 09:40,0,0
108,서울,2023-01-11 09:41,0,0
108,서울,2023-01-11 09:42,0,0
108,서울,2023-01-11 09:43,.1,0
108,서울,2023-01-11 09:44,.1,0
108,서울,2023-01-11 09:45,.2,0
108,서울,2023-01-11 09:46,.3,0
108,서울,2023-01-11 09:47,.3,0
108,서울,2023-01-11 09:48,.3,0
108,서울,2023-01-11 09:49,.3,0
108,서울,2023-01-11 09:50,.4,0
108,서울,2023-01-11 09:51,.4,0
108,서울,2023-01-11 09:52,.4,0
108,서울,2023-01-11 09:53,.5,0
108,서울,2023-01-11 09:54,.5,0
108,서울,2023-01-11 09:55,.6,0
108,서울,2023-01-11 09:56,.6,0
108,서울,2023-01-11 09:57,.6,0
108,서울,2023-01-11 09:58,.7,0
108,서울,2023-01-11 09:59,.7,0
108,서울,2023-01-11 10:00,.8,0
108,서울,2023-01-11 10:01,.9,0
108,서울,2023-01-11 10:02,.9,0
108,서울,2023-01-11 10:03,1,0
108,서울,2023-01-11 10:04,1,0
108,서울,2023-01-11 10:05,1.1,0
108,서울,2023-01-11 10:06,1.1,0
108,서울,2023-01-11 10:07,1.2,0
108,서울,2023-01-11 10:08,1.2,0
108,서울,2023-01-11 10:09,1.3,0
108,서울,2023-01-11 10:10,1.3,0
108,서울,2023-01-11 10:11,1.3,0
108,서울,2023-01-11 10:12,1.4,0
108,서울,2023-01-11 10:13,1.5,0
108,서울,2023-01-11 10:14,1.6,0
108,서울,2023-01-11 10:15,1.7,0
108,서울,2023-01-11 10:16,1.8,0
108,서울,2023-01-11 10:17,1.9,0
108,서울,2023-01-11 10:18,2,0
108,서울,2023-01-11 10:19,2,0
108,서울,2023-01-11 10:20,2,0
108,서울,2023-01-11 10:21,2,0
108,서울,2023-01-11 10:22,2.1,0
108,서울,2023-01-11 10:23,2.2,0
108,서울,2023-01-11 10:24,2.2,0
108,서울,2023-01-11 10:25,2.3,0
108,서울,2023-01-11 10:26,2.3,0
108,서울,2023-01-11 10:27,2.3,0
108,서울,2023-01-11 10:28,2.4,0
108,서울,2023-01-11 10:29,2.5,0
108,서울,2023-01-11 10:30,2.6,0
108,서울,2023-01-11 10:31,2.6,0
108,서울,2023-01-11 10:32,2.7,0
108,서울,2023-01-11 10:33,2.7,0
108,서울,2023-01-11 10:34,2.8,0
108,서울,2023-01-11 10:35,2.8,0
108,서울,2023-01-11 10:36,2.8,0
