지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-01-09 03:38,3.4,0
108,서울,2023-01-09 03:39,3.4,0
108,서울,2023-01-09 03:40,3.4,0
108,서울,2023-01-09 03:41,3.4,0
108,서울,2023-01-09 03:42,3.4,0
108,서울,2023-01-09 03:43,3.4,0
108,서울,2023-01-09 03:44,3.4,0
108,서울,2023-01-09 03:45,3.4,0
108,서울,2023-01-09 03:46,3.4,0
108,서울,2023-01-09 03:47,3.4,0
108,서울,2023-01-09 03:48,3.4,0
108,서울,2023-01-09 03:49,3.4,0
108,서울,2023-01-09 03:50,3.4,0
108,서울,2023-01-09 03:51,3.4,0
108,서울,2023-01-09 03:52,3.4,0
108,서울,2023-01-09 03:53,3.4,0
108,서울,2023-01-09 03:54,3.4,0
108,서울,2023-01-09 03:55,3.4,0
108,서울,2023-01-09 03:56,3.4,0
108,서울,2023-01-09 03:57,3.4,0
108,서울,2023-01-09 03:58,3.4,0
108,서울,2023-01-09 03:59,3.4,0
108,서울,2023-01-09 04:00,3.4,0
108,서울,2023-01-09 04:01,3.4,0
108,서울,2023-01-09 04:02,3.4,0
108,서울,2023-01-09 04:03,3.4,0
108,서울,2023-01-09 04:04,3.4,0
108,서울,2023-01-09 04:05,3.4,0
108,서울,2023-01-09 04:06,3.4,0
108,서울,2023-01-09 04:07,3.4,0
108,서울,2023-01-09 04:08,3.4,0
108,서울,2023-01-09 04:09,3.4,0
108,서울,2023-01-09 04:10,3.4,0
108,서울,2023-01-09 04:11,3.4,0
108,서울,2023-01-09 04:12,3.4,0
108,서울,2023-01-09 04:13,3.4,0
108,서울,2023-01-09 04:14,3.4,0
108,서울,2023-01-09 04:15,3.4,0
108,서울,2023-01-09 04:16,3.4,0
108,서울,2023-01-09 04:17,3.4,0
108,서울,2023-01-09 04:18,3.4,0
108,서울,2023-01-09 04:19,3.4,0
108,서울,2023-01-09 04:20,3.4,0
108,서울,2023-01-09 04:21,3.4,0
108,서울,2023-01-09 04:22,3.4,0
108,서울,2023-01-09 04:23,3.4,0
108,서울,2023-01-09 04:24,3.4,0
108,서울,2023-01-09 04:25,3.4,0
108,서울,2023-01-09 04:26,3.4,0
108,서울,2023-01-09 04:27,3.4,0
108,서울,2023-01-09 04:28,3.4,0
108,서울,2023-01-09 04:29,3.4,0
108,서울,2023-01-09 04:30,3.4,0
108,서울,2023-01-09 04:31,3.4,0
108,서울,2023-01-09 04:32,3.4,0
108,서울,2023-01-09 04:33,3.4,0
108,서울,2023-01-09 04:34,3.4,0
108,서울,2023-01-09 04:35,3.4,0
108,서울,2023-01-09 04:36,3.4,0
108,서울,2023-01-09 04:37,3.4,0
108,서울,2023-01-09 04:38,3.4,0
108,서울,2023-01-09 04:39,3.4,0
108,서울,2023-01-09 04:40,3.4,0
108,서울,2023-01-09 04:41,3.4,0
108,서울,2023-01-09 04:42,3.4,0
108,서울,2023-01-09 04:43,3.4,0
108,서울,2023-01-09 04:44,3.4,0
108,서울,2023-01-09 04:45,3.4,0
108,서울,2023-01-09 04:46,3.4,0
108,서울,2023-01-09 04:47,3.4,0
108,서울,2023-01-09 04:48,3.4,0
108,서울,2023-01-09 04:49,3.4,0
108,서울,2023-01-09 04:50,3.4,0
108,서울,2023-01-09 04:51,3.4,0
108,서울,2023-01-09 04:52,3.4,0
108,서울,2023-01-09 04:53,3.5,0
108,서울,2023-01-09 04:54,3.5,0
108,서울,2023-01-09 04:55,3.5,0
108,서울,2023-01-09 04:56,3.5,0
108,서울,2023-01-09 04:57,3.5,0
108,서울,2023-01-09 04:58,3.6,0
108,서울,2023-01-09 04:59,3.6,0
108,서울,2023-01-09 05:00,3.5,0
108,서울,2023-01-09 05:01,3.5,0
108,서울,2023-01-09 05:02,3.5,0
108,서울,2023-01-09 05:03,3.5,0
108,서울,2023-01-09 05:04,3.5,0
108,서울,2023-01-09 05:05,3.5,0
108,서울,2023-01-09 05:06,3.5,0
108,서울,2023-01-09 05:07,3.5,0
108,서울,2023-01-09 05:08,3.5,0
108,서울,2023-01-09 05:09,3.5,0
108,서울,2023-01-09 05:10,3.5,0
108,서울,2023-01-09 05:11,3.5,0
108,서울,2023-01-09 05:12,3.5,0
108,서울,2023-01-09 05:13,3.5,0
108,서울,2023-01-09 05:14,3.5,0
108,서울,2023-01-09 05:15,3.5,0
108,서울,2023-01-09 05:16,3.5,0
108,서울,2023-01-09 05:17,3.5,0
108,서울,2023-01-09 05:18,3.5,0
108,서울,2023-01-09 05:19,3.5,0
108,서울,2023-01-09 05:20,3.5,0
108,서울,2023-01-09 05:21,3.5,0
108,서울,2023-01-09 05:22,3.5,0
108,서울,2023-01-09 05:23,3.5,0
108,서울,2023-01-09 05:24,3.5,0
108,서울,2023-01-09 05:25,3.5,0
108,서울,2023-01-09 05:26,3.5,0
108,서울,2023-01-09 05:27,3.5,0
108,서울,2023-01-09 05:28,3.5,0
108,서울,2023-01-09 05:29,3.5,0
108,서울,2023-01-09 05:30,3.5,0
108,서울,2023-01-09 05:31,3.5,0
108,서울,2023-01-09 05:32,3.5,0
108,서울,2023-01-09 05:33,3.5,0
108,서울,2023-01-09 05:34,3.6,0
108,서울,2023-01-09 05:35,3.6,0
108,서울,2023-01-09 05:36,3.6,0
108,서울,2023-01-09 05:37,3.6,0
108,서울,2023-01-09 05:38,3.6,0
108,서울,2023-01-09 05:39,3.6,0
108,서울,2023-01-09 05:40,3.6,0
108,서울,2023-01-09 05:41,3.6,0
108,서울,2023-01-09 05:42,3.6,0
108,서울,2023-01-09 05:43,3.6,0
108,서울,2023-01-09 05:44,3.6,0
108,서울,2023-01-09 05:45,3.6,0
108,서울,2023-01-09 05:46,3.6,0
108,서울,2023-01-09 05:47,3.6,0
108,서울,2023-01-09 05:48,3.6,0
108,서울,2023-01-09 05:49,3.6,0
108,서울,2023-01-09 05:50,3.6,0
108,서울,2023-01-09 05:51,3.6,0
108,서울,2023-01-09 05:52,3.6,0
108,서울,2023-01-09 05:53,3.6,0
108,서울,2023-01-09 05:54,3.6,0
108,서울,2023-01-09 05:55,3.6,0
108,서울,2023-01-09 05:56,3.6,0
108,서울,2023-01-09 05:57,3.6,0
108,서울,2023-01-09 05:58,3.7,0
108,서울,2023-01-09 05:59,3.7,0
108,서울,2023-01-09 06:00,3.7,0
108,서울,2023-01-09 06:01,3.7,0
108,서울,2023-01-09 06:02,3.7,0
108,서울,2023-01-09 06:03,3.7,0
108,서울,2023-01-09 06:04,3.7,0
108,서울,2023-01-09 06:05,3.7,0
108,서울,2023-01-09 06:06,3.7,0
108,서울,2023-01-09 06:07,3.7,0
108,서울,2023-01-09 06:08,3.7,0
108,서울,2023-01-09 06:09,3.7,0
108,서울,2023-01-09 06:10,3.7,0
108,서울,2023-01-09 06:11,3.7,0
108,서울,2023-01-09 06:12,3.7,0
108,서울,2023-01-09 06:13,3.7,0
108,서울,2023-01-09 06:14,3.7,0
108,서울,2023-01-09 06:15,3.7,0
108,서울,2023-01-09 06:16,3.7,0
108,서울,2023-01-09 06:17,3.7,0
108,서울,2023-01-09 06:18,3.7,0
108,서울,2023-01-09 06:19,3.7,0
108,서울,2023-01-09 06:20,3.7,0
108,서울,2023-01-09 06:21,3.7,0
108,서울,2023-01-09 06:22,3.7,0
108,서울,2023-01-09 06:23,3.7,0
108,서울,2023-01-09 06:24,3.7,0
108,서울,2023-01-09 06:25,3.7,0
108,서울,2023-01-09 06:26,3.7,0
108,서울,2023-01-09 06:27,3.7,0
108,서울,2023-01-09 06:28,3.7,0
108,서울,2023-01-09 06:29,3.7,0
108,서울,2023-01-09 06:30,3.8,0
108,서울,2023-01-09 06:31,3.8,0
108,서울,2023-01-09 06:32,3.8,0
108,서울,2023-01-09 06:33,3.8,0
108,서울,2023-01-09 06:34,3.8,0
108,서울,2023-01-09 06:35,3.8,0
108,서울,2023-01-09 06:36,3.8,0
108,서울,2023-01-09 06:37,3.8,0
108,서울,2023-01-09 06:38,3.7,0
108,서울,2023-01-09 06:39,3.8,0
108,서울,2023-01-09 06:40,3.8,0
108,서울,2023-01-09 06:41,3.8,0
108,서울,2023-01-09 06:42,3.7,0
108,서울,2023-01-09 06:43,3.7,0
108,서울,2023-01-09 06:44,3.7,0
108,서울,2023-01-09 06:45,3.7,0
108,서울,2023-01-09 06:46,3.7,0
108,서울,2023-01-09 06:47,3.7,0
108,서울,2023-01-09 06:48,3.7,0
108,서울,2023-01-09 06:49,3.8,0
108,서울,2023-01-09 06:50,3.8,0
108,서울,2023-01-09 06:51,3.8,0
108,서울,2023-01-09 06:52,3.8,0
108,서울,2023-01-09 06:53,3.8,0
108,서울,2023-01-09 06:54,3.8,0
108,서울,2023-01-09 06:55,3.8,0
108,서울,2023-01-09 06:56,3.8,0
108,서울,2023-01-09 06:57,3.8,0
108,서울,2023-01-09 06:58,3.8,0
108,서울,2023-01-09 06:59,3.8,0
108,서울,2023-01-09 07:00,3.8,0
108,서울,2023-01-09 07:01,3.8,0
108,서울,2023-01-09 07:02,3.8,0
108,서울,2023-01-09 07:03,3.8,0
108,서울,2023-01-09 07:04,3.8,0
108,서울,2023-01-09 07:05,3.8,0
108,서울,2023-01-09 07:06,3.8,0
108,서울,2023-01-09 07:07,3.8,0
108,서울,2023-01-09 07:08,3.8,0
108,서울,2023-01-09 07:09,3.8,0
108,서울,2023-01-09 07:10,3.8,0
108,서울,2023-01-09 07:11,3.8,0
108,서울,2023-01-09 07:12,3.8,0
108,서울,2023-01-09 07:13,3.8,0
108,서울,2023-01-09 07:14,3.8,0
108,서울,2023-01-09 07:15,3.8,0
108,서울,2023-01-09 07:16,3.8,0
108,서울,2023-01-09 07:17,3.8,0
108,서울,2023-01-09 07:18,3.8,0
108,서울,2023-01-09 07:19,3.8,0
108,서울,2023-01-09 07:20,3.8,0
108,서울,2023-01-09 07:21,3.8,0
108,서울,2023-01-09 07:22,3.8,0
108,서울,2023-01-09 07:23,3.8,0
108,서울,2023-01-09 07:24,3.8,0
108,서울,2023-01-09 07:25,3.7,0
108,서울,2023-01-09 07:26,3.7,0
108,서울,2023-01-09 07:27,3.7,0
108,서울,2023-01-09 07:28,3.7,0
108,서울,2023-01-09 07:29,3.7,0
108,서울,2023-01-09 07:30,3.7,0
108,서울,2023-01-09 07:31,3.7,0
108,서울,2023-01-09 07:32,3.7,0
108,서울,2023-01-09 07:33,3.7,0
108,서울,2023-01-09 07:34,3.7,0
108,서울,2023-01-09 07:35,3.7,0
108,서울,2023-01-09 07:36,3.7,0
108,서울,2023-01-09 07:37,3.7,0
108,서울,2023-01-09 07:38,3.7,0
108,서울,2023-01-09 07:39,3.7,0
108,서울,2023-01-09 07:40,3.6,0
108,서울,2023-01-09 07:41,3.6,0
108,서울,2023-01-09 07:42,3.6,0
108,서울,2023-01-09 07:43,3.6,0
108,서울,2023-01-09 07:44,3.6,0
108,서울,2023-01-09 07:45,3.6,0
108,서울,2023-01-09 07:46,3.6,0
108,서울,2023-01-09 07:47,3.6,0
108,서울,2023-01-09 07:48,3.6,0
108,서울,2023-01-09 07:49,3.6,0
108,서울,2023-01-09 07:50,3.6,0
108,서울,2023-01-09 07:51,3.6,0
108,서울,2023-01-09 07:52,3.6,0
108,서울,2023-01-09 07:53,3.6,0
108,서울,2023-01-09 07:54,3.6,0
108,서울,2023-01-09 07:55,3.5,0
108,서울,2023-01-09 07:56,3.5,0
108,서울,2023-01-09 07:57,3.5,0
108,서울,2023-01-09 07:58,3.5,0
108,서울,2023-01-09 07:59,3.5,0
108,서울,2023-01-09 08:00,3.5,0
108,서울,2023-01-09 08:01,3.5,0
108,서울,2023-01-09 08:02,3.5,0
108,서울,2023-01-09 08:03,3.5,0
108,서울,2023-01-09 08:04,3.5,0
108,서울,2023-01-09 08:05,3.5,0
108,서울,2023-01-09 08:06,3.5,0
108,서울,2023-01-09 08:07,3.5,0
108,서울,2023-01-09 08:08,3.5,0
108,서울,2023-01-09 08:09,3.5,0
108,서울,2023-01-09 08:10,3.5,0
108,서울,2023-01-09 08:11,3.5,0
108,서울,2023-01-09 08:12,3.5,0
108,서울,2023-01-09 08:13,3.5,0
108,서울,2023-01-09 08:14,3.5,0
108,서울,2023-01-09 08:15,3.5,0
108,서울,2023-01-09 08:16,3.5,0
108,서울,2023-01-09 08:17,3.5,0
108,서울,2023-01-09 08:18,3.5,0
108,서울,2023-01-09 08:19,3.5,0
108,서울,2023-01-09 08:20,3.5,0
108,서울,2023-01-09 08:21,3.5,0
108,서울,2023-01-09 08:22,3.5,0
108,서울,2023-01-09 08:23,3.5,0
108,서울,2023-01-09 08:24,3.5,0
108,서울,2023-01-09 08:25,3.5,0
108,서울,2023-01-09 08:26,3.5,0
108,서울,2023-01-09 08:27,3.5,0
108,서울,2023-01-09 08:28,3.5,0
108,서울,2023-01-09 08:29,3.5,0
108,서울,2023-01-09 08:30,3.5,0
108,서울,2023-01-09 08:31,3.5,0
108,서울,2023-01-09 08:32,3.5,0
108,서울,2023-01-09 08:33,3.5,0
108,서울,2023-01-09 08:34,3.5,0
108,서울,2023-01-09 08:35,3.5,0
108,서울,2023-01-09 08:36,3.5,0
108,서울,2023-01-09 08:37,3.5,0
108,서울,2023-01-09 08:38,3.5,0
108,서울,2023-01-09 08:39,3.5,0
108,서울,2023-01-09 08:40,3.5,0
108,서울,2023-01-09 08:41,3.5,0
108,서울,2023-01-09 08:42,3.5,0
108,서울,2023-01-09 08:43,3.5,0
108,서울,2023-01-09 08:44,3.5,0
108,서울,2023-01-09 08:45,3.5,0
108,서울,2023-01-09 08:46,3.5,0
108,서울,2023-01-09 08:47,3.5,0
108,서울,2023-01-09 08:48,3.5,0
108,서울,2023-01-09 08:49,3.5,0
108,서울,2023-01-09 08:50,3.5,0
108,서울,2023-01-09 08:51,3.5,0
108,서울,2023-01-09 08:52,3.5,0
108,서울,2023-01-09 08:53,3.5,0
108,서울,2023-01-09 08:54,3.5,0
108,서울,2023-01-09 08:55,3.5,0
108,서울,2023-01-09 08:56,3.6,0
108,서울,2023-01-09 08:57,3.6,0
108,서울,2023-01-09 08:58,3.6,0
108,서울,2023-01-09 08:59,3.6,0
108,서울,2023-01-09 09:00,3.6,0
108,서울,2023-01-09 09:01,3.6,0
108,서울,2023-01-09 09:02,3.6,0
108,서울,2023-01-09 09:03,3.6,0
108,서울,2023-01-09 09:04,3.6,0
108,서울,2023-01-09 09:05,3.6,0
108,서울,2023-01-09 09:06,3.6,0
108,서울,2023-01-09 09:07,3.6,0
108,서울,2023-01-09 09:08,3.6,0
108,서울,2023-01-09 09:09,3.6,0
108,서울,2023-01-09 09:10,3.6,0
108,서울,2023-01-09 09:11,3.6,0
108,서울,2023-01-09 09:12,3.6,0
108,서울,2023-01-09 09:13,3.6,0
108,서울,2023-01-09 09:14,3.6,0
108,서울,2023-01-09 09:15,3.6,0
108,서울,2023-01-09 09:16,3.6,0
108,서울,2023-01-09 09:17,3.6,0
108,서울,2023-01-09 09:18,3.6,0
108,서울,2023-01-09 09:19,3.6,0
108,서울,2023-01-09 09:20,3.6,0
108,서울,2023-01-09 09:21,3.7,0
108,서울,2023-01-09 09:22,3.7,0
108,서울,2023-01-09 09:23,3.7,0
108,서울,2023-01-09 09:24,3.7,0
108,서울,2023-01-09 09:25,3.7,0
108,서울,2023-01-09 09:26,3.7,0
108,서울,2023-01-09 09:27,3.7,0
108,서울,2023-01-09 09:28,3.8,0
108,서울,2023-01-09 09:29,3.8,0
108,서울,2023-01-09 09:30,3.8,0
108,서울,2023-01-09 09:31,3.8,0
108,서울,2023-01-09 09:32,3.8,0
108,서울,2023-01-09 09:33,3.9,0
108,서울,2023-01-09 09:34,3.9,0
108,서울,2023-01-09 09:35,3.9,0
108,서울,2023-01-09 09:36,3.9,0
108,서울,2023-01-09 09:37,3.9,0
108,서울,2023-01-09 09:38,3.9,0
108,서울,2023-01-09 09:39,4,0
108,서울,2023-01-09 09:40,4,0
108,서울,2023-01-09 09:41,4,0
108,서울,2023-01-09 09:42,4.1,0
108,서울,2023-01-09 09:43,4.1,0
108,서울,2023-01-09 09:44,4.1,0
108,서울,2023-01-09 09:45,4.1,0
108,서울,2023-01-09 09:46,4.1,0
108,서울,2023-01-09 09:47,4.2,0
108,서울,2023-01-09 09:48,4.2,0
108,서울,2023-01-09 09:49,4.3,0
108,서울,2023-01-09 09:50,4.3,0
108,서울,2023-01-09 09:51,4.4,0
108,서울,2023-01-09 09:52,4.4,0
108,서울,2023-01-09 09:53,4.4,0
108,서울,2023-01-09 09:54,4.5,0
108,서울,2023-01-09 09:55,4.5,0
108,서울,2023-01-09 09:56,4.5,0
108,서울,2023-01-09 09:57,4.6,0
108,서울,2023-01-09 09:58,4.6,0
108,서울,2023-01-09 09:59,4.7,0
108,서울,2023-01-09 10:00,4.7,0
108,서울,2023-01-09 10:01,4.7,0
108,서울,2023-01-09 10:02,4.7,0
108,서울,2023-01-09 10:03,4.8,0
108,서울,2023-01-09 10:04,4.8,0
108,서울,2023-01-09 10:05,4.8,0
108,서울,2023-01-09 10:06,4.8,0
108,서울,2023-01-09 10:07,4.8,0
108,서울,2023-01-09 10:08,4.9,0
108,서울,2023-01-09 10:09,4.9,0
108,서울,2023-01-09 10:10,5,0
108,서울,2023-01-09 10:11,5,0
108,서울,2023-01-09 10:12,5,0
108,서울,2023-01-09 10:13,5,0
108,서울,2023-01-09 10:14,5,0
108,서울,2023-01-09 10:15,5.1,0
108,서울,2023-01-09 10:16,5,0
108,서울,2023-01-09 10:17,5,0
108,서울,2023-01-09 10:18,5,0
108,서울,2023-01-09 10:19,5,0
108,서울,2023-01-09 10:20,5,0
108,서울,2023-01-09 10:21,5,0
108,서울,2023-01-09 10:22,5,0
108,서울,2023-01-09 10:23,5,0
108,서울,2023-01-09 10:24,5,0
108,서울,2023-01-09 10:25,5,0
108,서울,2023-01-09 10:26,5.1,0
108,서울,2023-01-09 10:27,5.1,0
108,서울,2023-01-09 10:28,5.1,0
108,서울,2023-01-09 10:29,5.1,0
108,서울,2023-01-09 10:30,5.1,0
108,서울,2023-01-09 10:31,5.1,0
108,서울,2023-01-09 10:32,5.1,0
108,서울,2023-01-09 10:33,5.2,0
108,서울,2023-01-09 10:34,5.2,0
108,서울,2023-01-09 10:35,5.3,0
