지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-01-06 03:53,-3.5,0
108,서울,2023-01-06 03:54,-3.5,0
108,서울,2023-01-06 03:55,-3.5,0
108,서울,2023-01-06 03:56,-3.5,0
108,서울,2023-01-06 03:57,-3.5,0
108,서울,2023-01-06 03:58,-3.5,0
108,서울,2023-01-06 03:59,-3.5,0
108,서울,2023-01-06 04:00,-3.5,0
108,서울,2023-01-06 04:01,-3.5,0
108,서울,2023-01-06 04:02,-3.4,0
108,서울,2023-01-06 04:03,-3.5,0
108,서울,2023-01-06 04:04,-3.5,0
108,서울,2023-01-06 04:05,-3.5,0
108,서울,2023-01-06 04:06,-3.5,0
108,서울,2023-01-06 04:07,-3.5,0
108,서울,2023-01-06 04:08,-3.5,0
108,서울,2023-01-06 04:09,-3.5,0
108,서울,2023-01-06 04:10,-3.5,0
108,서울,2023-01-06 04:11,-3.5,0
108,서울,2023-01-06 04:12,-3.5,0
108,서울,2023-01-06 04:13,-3.5,0
108,서울,2023-01-06 04:14,-3.5,0
108,서울,2023-01-06 04:15,-3.5,0
108,서울,2023-01-06 04:16,-3.5,0
108,서울,2023-01-06 04:17,-3.5,0
108,서울,2023-01-06 04:18,-3.5,0
108,서울,2023-01-06 04:19,-3.5,0
108,서울,2023-01-06 04:20,-3.5,0
108,서울,2023-01-06 04:21,-3.5,0
108,서울,2023-01-06 04:22,-3.5,0
108,서울,2023-01-06 04:23,-3.5,0
108,서울,2023-01-06 04:24,-3.5,0
108,서울,2023-01-06 04:25,-3.5,0
108,서울,2023-01-06 04:26,-3.5,0
108,서울,2023-01-06 04:27,-3.5,0
108,서울,2023-01-06 04:28,-3.5,0
108,서울,2023-01-06 04:29,-3.5,0
108,서울,2023-01-06 04:30,-3.6,0
108,서울,2023-01-06 04:31,-3.6,0
108,서울,2023-01-06 04:32,-3.6,0
108,서울,2023-01-06 04:33,-3.6,0
108,서울,2023-01-06 04:34,-3.6,0
108,서울,2023-01-06 04:35,-3.6,0
108,서울,2023-01-06 04:36,-3.5,0
108,서울,2023-01-06 04:37,-3.5,0
108,서울,2023-01-06 04:38,-3.5,0
108,서울,2023-01-06 04:39,-3.5,0
108,서울,2023-01-06 04:40,-3.5,0
108,서울,2023-01-06 04:41,-3.5,0
108,서울,2023-01-06 04:42,-3.5,0
108,서울,2023-01-06 04:43,-3.6,0
108,서울,2023-01-06 04:44,-3.6,0
108,서울,2023-01-06 04:45,-3.6,0
108,서울,2023-01-06 04:46,-3.6,0
108,서울,2023-01-06 04:47,-3.6,0
108,서울,2023-01-06 04:48,-3.6,0
108,서울,2023-01-06 04:49,-3.6,0
108,서울,2023-01-06 04:50,-3.6,0
108,서울,2023-01-06 04:51,-3.6,0
108,서울,2023-01-06 04:52,-3.6,0
108,서울,2023-01-06 04:53,-3.6,0
108,서울,2023-01-06 04:54,-3.6,0
108,서울,2023-01-06 04:55,-3.6,0
108,서울,2023-01-06 04:56,-3.6,0
108,서울,2023-01-06 04:57,-3.6,0
108,서울,2023-01-06 04:58,-3.6,0
108,서울,2023-01-06 04:59,-3.6,0
108,서울,2023-01-06 05:00,-3.6,0
108,서울,2023-01-06 05:01,-3.6,0
108,서울,2023-01-06 05:02,-3.7,0
108,서울,2023-01-06 05:03,-3.7,0
108,서울,2023-01-06 05:04,-3.7,0
108,서울,2023-01-06 05:05,-3.7,0
108,서울,2023-01-06 05:06,-3.7,0
108,서울,2023-01-06 05:07,-3.7,0
108,서울,2023-01-06 05:08,-3.7,0
108,서울,2023-01-06 05:09,-3.7,0
108,서울,2023-01-06 05:10,-3.7,0
108,서울,2023-01-06 05:11,-3.7,0
108,서울,2023-01-06 05:12,-3.7,0
108,서울,2023-01-06 05:13,-3.7,0
108,서울,2023-01-06 05:14,-3.7,0
108,서울,2023-01-06 05:15,-3.7,0
108,서울,2023-01-06 05:16,-3.7,0
108,서울,2023-01-06 05:17,-3.7,0
108,서울,2023-01-06 05:18,-3.7,0
108,서울,2023-01-06 05:19,-3.7,0
108,서울,2023-01-06 05:20,-3.7,0
108,서울,2023-01-06 05:21,-3.7,0
108,서울,2023-01-06 05:22,-3.7,0
108,서울,2023-01-06 05:23,-3.7,0
108,서울,2023-01-06 05:24,-3.7,0
108,서울,2023-01-06 05:25,-3.7,0
108,서울,2023-01-06 05:26,-3.7,0
108,서울,2023-01-06 05:27,-3.8,0
108,서울,2023-01-06 05:28,-3.8,0
108,서울,2023-01-06 05:29,-3.8,0
108,서울,2023-01-06 05:30,-3.8,0
108,서울,2023-01-06 05:31,-3.8,0
108,서울,2023-01-06 05:32,-3.8,0
108,서울,2023-01-06 05:33,-3.8,0
108,서울,2023-01-06 05:34,-3.8,0
108,서울,2023-01-06 05:35,-3.8,0
108,서울,2023-01-06 05:36,-3.8,0
108,서울,2023-01-06 05:37,-3.8,0
108,서울,2023-01-06 05:38,-3.8,0
108,서울,2023-01-06 05:39,-3.8,0
108,서울,2023-01-06 05:40,-3.8,0
108,서울,2023-01-06 05:41,-3.8,0
108,서울,2023-01-06 05:42,-3.8,0
108,서울,2023-01-06 05:43,-3.8,0
108,서울,2023-01-06 05:44,-3.8,0
108,서울,2023-01-06 05:45,-3.9,0
108,서울,2023-01-06 05:46,-3.9,0
108,서울,2023-01-06 05:47,-3.9,0
108,서울,2023-01-06 05:48,-3.9,0
108,서울,2023-01-06 05:49,-3.9,0
108,서울,2023-01-06 05:50,-3.9,0
108,서울,2023-01-06 05:51,-3.9,0
108,서울,2023-01-06 05:52,-4,0
108,서울,2023-01-06 05:53,-4,0
108,서울,2023-01-06 05:54,-4,0
108,서울,2023-01-06 05:55,-4,0
108,서울,2023-01-06 05:56,-4,0
108,서울,2023-01-06 05:57,-4,0
108,서울,2023-01-06 05:58,-4,0
108,서울,2023-01-06 05:59,-4,0
108,서울,2023-01-06 06:00,-4,0
108,서울,2023-01-06 06:01,-4,0
108,서울,2023-01-06 06:02,-4,0
108,서울,2023-01-06 06:03,-4,0
108,서울,2023-01-06 06:04,-4,0
108,서울,2023-01-06 06:05,-4,0
108,서울,2023-01-06 06:06,-4,0
108,서울,2023-01-06 06:07,-3.9,0
108,서울,2023-01-06 06:08,-4,0
108,서울,2023-01-06 06:09,-4,0
108,서울,2023-01-06 06:10,-4,0
108,서울,2023-01-06 06:11,-4,0
108,서울,2023-01-06 06:12,-4,0
108,서울,2023-01-06 06:13,-4,0
108,서울,2023-01-06 06:14,-4,0
108,서울,2023-01-06 06:15,-4,0
108,서울,2023-01-06 06:16,-4,0
108,서울,2023-01-06 06:17,-4,0
108,서울,2023-01-06 06:18,-4,0
108,서울,2023-01-06 06:19,-4,0
108,서울,2023-01-06 06:20,-4,0
108,서울,2023-01-06 06:21,-4,0
108,서울,2023-01-06 06:22,-4,0
108,서울,2023-01-06 06:23,-4,0
108,서울,2023-01-06 06:24,-4,0
108,서울,2023-01-06 06:25,-4,0
108,서울,2023-01-06 06:26,-4,0
108,서울,2023-01-06 06:27,-4,0
108,서울,2023-01-06 06:28,-4,0
108,서울,2023-01-06 06:29,-4,0
108,서울,2023-01-06 06:30,-4,0
108,서울,2023-01-06 06:31,-4,0
108,서울,2023-01-06 06:32,-4.1,0
108,서울,2023-01-06 06:33,-4.1,0
108,서울,2023-01-06 06:34,-4.1,0
108,서울,2023-01-06 06:35,-4.1,0
108,서울,2023-01-06 06:36,-4.1,0
108,서울,2023-01-06 06:37,-4.1,0
108,서울,2023-01-06 06:38,-4.1,0
108,서울,2023-01-06 06:39,-4.2,0
108,서울,2023-01-06 06:40,-4.1,0
108,서울,2023-01-06 06:41,-4.1,0
108,서울,2023-01-06 06:42,-4.2,0
108,서울,2023-01-06 06:43,-4.1,0
108,서울,2023-01-06 06:44,-4.1,0
108,서울,2023-01-06 06:45,-4.1,0
108,서울,2023-01-06 06:46,-4.1,0
108,서울,2023-01-06 06:47,-4.1,0
108,서울,2023-01-06 06:48,-4.2,0
108,서울,2023-01-06 06:49,-4.2,0
108,서울,2023-01-06 06:50,-4.2,0
108,서울,2023-01-06 06:51,-4.2,0
108,서울,2023-01-06 06:52,-4.2,0
108,서울,2023-01-06 06:53,-4.1,0
108,서울,2023-01-06 06:54,-4.1,0
108,서울,2023-01-06 06:55,-4.1,0
108,서울,2023-01-06 06:56,-4.1,0
108,서울,2023-01-06 06:57,-4.1,0
108,서울,2023-01-06 06:58,-4.2,0
108,서울,2023-01-06 06:59,-4.2,0
108,서울,2023-01-06 07:00,-4.2,0
108,서울,2023-01-06 07:01,-4.2,0
108,서울,2023-01-06 07:02,-4.2,0
108,서울,2023-01-06 07:03,-4.1,0
108,서울,2023-01-06 07:04,-4.1,0
108,서울,2023-01-06 07:05,-4.2,0
108,서울,2023-01-06 07:06,-4.2,0
108,서울,2023-01-06 07:07,-4.2,0
108,서울,2023-01-06 07:08,-4.2,0
108,서울,2023-01-06 07:09,-4.2,0
108,서울,2023-01-06 07:10,-4.2,0
108,서울,2023-01-06 07:11,-4.2,0
108,서울,2023-01-06 07:12,-4.2,0
108,서울,2023-01-06 07:13,-4.2,0
108,서울,2023-01-06 07:14,-4.2,0
108,서울,2023-01-06 07:15,-4.3,0
108,서울,2023-01-06 07:16,-4.3,0
108,서울,2023-01-06 07:17,-4.3,0
108,서울,2023-01-06 07:18,-4.3,0
108,서울,2023-01-06 07:19,-4.3,0
108,서울,2023-01-06 07:20,-4.3,0
108,서울,2023-01-06 07:21,-4.3,0
108,서울,2023-01-06 07:22,-4.3,0
108,서울,2023-01-06 07:23,-4.3,0
108,서울,2023-01-06 07:24,-4.3,0
108,서울,2023-01-06 07:25,-4.3,0
108,서울,2023-01-06 07:26,-4.3,0
108,서울,2023-01-06 07:27,-4.3,0
108,서울,2023-01-06 07:28,-4.3,0
108,서울,2023-01-06 07:29,-4.3,0
108,서울,2023-01-06 07:30,-4.3,0
108,서울,2023-01-06 07:31,-4.3,0
108,서울,2023-01-06 07:32,-4.3,0
108,서울,2023-01-06 07:33,-4.4,0
108,서울,2023-01-06 07:34,-4.4,0
108,서울,2023-01-06 07:35,-4.4,0
108,서울,2023-01-06 07:36,-4.4,0
108,서울,2023-01-06 07:37,-4.4,0
108,서울,2023-01-06 07:38,-4.4,0
108,서울,2023-01-06 07:39,-4.4,0
108,서울,2023-01-06 07:40,-4.4,0
108,서울,2023-01-06 07:41,-4.5,0
108,서울,2023-01-06 07:42,-4.5,0
108,서울,2023-01-06 07:43,-4.5,0
108,서울,2023-01-06 07:44,-4.5,0
108,서울,2023-01-06 07:45,-4.5,0
108,서울,2023-01-06 07:46,-4.5,0
108,서울,2023-01-06 07:47,-4.5,0
108,서울,2023-01-06 07:48,-4.5,0
108,서울,2023-01-06 07:49,-4.5,0
108,서울,2023-01-06 07:50,-4.5,0
108,서울,2023-01-06 07:51,-4.5,0
108,서울,2023-01-06 07:52,-4.5,0
108,서울,2023-01-06 07:53,-4.5,0
108,서울,2023-01-06 07:54,-4.5,0
108,서울,2023-01-06 07:55,-4.5,0
108,서울,2023-01-06 07:56,-4.5,0
108,서울,2023-01-06 07:57,-4.5,0
108,서울,2023-01-06 07:58,-4.5,0
108,서울,2023-01-06 07:59,-4.5,0
108,서울,2023-01-06 08:00,-4.5,0
108,서울,2023-01-06 08:01,-4.5,0
108,서울,2023-01-06 08:02,-4.5,0
108,서울,2023-01-06 08:03,-4.5,0
108,서울,2023-01-06 08:04,-4.6,0
108,서울,2023-01-06 08:05,-4.6,0
108,서울,2023-01-06 08:06,-4.6,0
108,서울,2023-01-06 08:07,-4.6,0
108,서울,2023-01-06 08:08,-4.6,0
108,서울,2023-01-06 08:09,-4.6,0
108,서울,2023-01-06 08:10,-4.6,0
108,서울,2023-01-06 08:11,-4.6,0
108,서울,2023-01-06 08:12,-4.6,0
108,서울,2023-01-06 08:13,-4.6,0
108,서울,2023-01-06 08:14,-4.6,0
108,서울,2023-01-06 08:15,-4.6,0
108,서울,2023-01-06 08:16,-4.7,0
108,서울,2023-01-06 08:17,-4.7,0
108,서울,2023-01-06 08:18,-4.7,0
108,서울,2023-01-06 08:19,-4.7,0
108,서울,2023-01-06 08:20,-4.7,0
108,서울,2023-01-06 08:21,-4.7,0
108,서울,2023-01-06 08:22,-4.7,0
108,서울,2023-01-06 08:23,-4.7,0
108,서울,2023-01-06 08:24,-4.7,0
108,서울,2023-01-06 08:25,-4.6,0
108,서울,2023-01-06 08:26,-4.6,0
108,서울,2023-01-06 08:27,-4.6,0
108,서울,2023-01-06 08:28,-4.6,0
108,서울,2023-01-06 08:29,-4.6,0
108,서울,2023-01-06 08:30,-4.6,0
108,서울,2023-01-06 08:31,-4.6,0
108,서울,2023-01-06 08:32,-4.6,0
108,서울,2023-01-06 08:33,-4.6,0
108,서울,2023-01-06 08:34,-4.6,0
108,서울,2023-01-06 08:35,-4.6,0
108,서울,2023-01-06 08:36,-4.6,0
108,서울,2023-01-06 08:37,-4.6,0
108,서울,2023-01-06 08:38,-4.5,0
108,서울,2023-01-06 08:39,-4.5,0
108,서울,2023-01-06 08:40,-4.4,0
108,서울,2023-01-06 08:41,-4.4,0
108,서울,2023-01-06 08:42,-4.4,0
108,서울,2023-01-06 08:43,-4.3,0
108,서울,2023-01-06 08:44,-4.3,0
108,서울,2023-01-06 08:45,-4.2,0
108,서울,2023-01-06 08:46,-4.1,0
108,서울,2023-01-06 08:47,-4.1,0
108,서울,2023-01-06 08:48,-4,0
108,서울,2023-01-06 08:49,-4,0
108,서울,2023-01-06 08:50,-4,0
108,서울,2023-01-06 08:51,-4,0
108,서울,2023-01-06 08:52,-3.9,0
108,서울,2023-01-06 08:53,-3.8,0
108,서울,2023-01-06 08:54,-3.8,0
108,서울,2023-01-06 08:55,-3.8,0
108,서울,2023-01-06 08:56,-3.7,0
108,서울,2023-01-06 08:57,-3.7,0
108,서울,2023-01-06 08:58,-3.7,0
108,서울,2023-01-06 08:59,-3.6,0
108,서울,2023-01-06 09:00,-3.6,0
108,서울,2023-01-06 09:01,-3.6,0
108,서울,2023-01-06 09:02,-3.6,0
108,서울,2023-01-06 09:03,-3.5,0
108,서울,2023-01-06 09:04,-3.5,0
108,서울,2023-01-06 09:05,-3.4,0
108,서울,2023-01-06 09:06,-3.3,0
108,서울,2023-01-06 09:07,-3.3,0
108,서울,2023-01-06 09:08,-3.3,0
108,서울,2023-01-06 09:09,-3.3,0
108,서울,2023-01-06 09:10,-3.2,0
108,서울,2023-01-06 09:11,-3.1,0
108,서울,2023-01-06 09:12,-3,0
108,서울,2023-01-06 09:13,-3,0
108,서울,2023-01-06 09:14,-3,0
108,서울,2023-01-06 09:15,-2.9,0
108,서울,2023-01-06 09:16,-2.9,0
108,서울,2023-01-06 09:17,-2.8,0
108,서울,2023-01-06 09:18,-2.8,0
108,서울,2023-01-06 09:19,-2.8,0
108,서울,2023-01-06 09:20,-2.7,0
108,서울,2023-01-06 09:21,-2.7,0
108,서울,2023-01-06 09:22,-2.6,0
108,서울,2023-01-06 09:23,-2.6,0
108,서울,2023-01-06 09:24,-2.6,0
108,서울,2023-01-06 09:25,-2.5,0
108,서울,2023-01-06 09:26,-2.5,0
108,서울,2023-01-06 09:27,-2.5,0
108,서울,2023-01-06 09:28,-2.5,0
108,서울,2023-01-06 09:29,-2.4,0
108,서울,2023-01-06 09:30,-2.4,0
108,서울,2023-01-06 09:31,-2.3,0
108,서울,2023-01-06 09:32,-2.2,0
108,서울,2023-01-06 09:33,-2.2,0
108,서울,2023-01-06 09:34,-2.2,0
108,서울,2023-01-06 09:35,-2.1,0
108,서울,2023-01-06 09:36,-2,0
108,서울,2023-01-06 09:37,-1.9,0
108,서울,2023-01-06 09:38,-1.9,0
108,서울,2023-01-06 09:39,-1.8,0
108,서울,2023-01-06 09:40,-1.8,0
108,서울,2023-01-06 09:41,-1.7,0
108,서울,2023-01-06 09:42,-1.7,0
108,서울,2023-01-06 09:43,-1.8,0
108,서울,2023-01-06 09:44,-1.8,0
108,서울,2023-01-06 09:45,-1.7,0
108,서울,2023-01-06 09:46,-1.7,0
108,서울,2023-01-06 09:47,-1.7,0
108,서울,2023-01-06 09:48,-1.7,0
108,서울,2023-01-06 09:49,-1.7,0
108,서울,2023-01-06 09:50,-1.7,0
108,서울,2023-01-06 09:51,-1.7,0
108,서울,2023-01-06 09:52,-1.7,0
108,서울,2023-01-06 09:53,-1.6,0
108,서울,2023-01-06 09:54,-1.5,0
108,서울,2023-01-06 09:55,-1.5,0
108,서울,2023-01-06 09:56,-1.4,0
108,서울,2023-01-06 09:57,-1.4,0
108,서울,2023-01-06 09:58,-1.4,0
108,서울,2023-01-06 09:59,-1.4,0
108,서울,2023-01-06 10:00,-1.3,0
108,서울,2023-01-06 10:01,-1.3,0
108,서울,2023-01-06 10:02,-1.2,0
108,서울,2023-01-06 10:03,-1.2,0
108,서울,2023-01-06 10:04,-1.2,0
108,서울,2023-01-06 10:05,-1.1,0
108,서울,2023-01-06 10:06,-1,0
108,서울,2023-01-06 10:07,-1,0
108,서울,2023-01-06 10:08,-.9,0
108,서울,2023-01-06 10:09,-.9,0
108,서울,2023-01-06 10:10,-.8,0
108,서울,2023-01-06 10:11,-.8,0
