지점,지점명,일시,기온(°C),기온 QC플래그
108,서울,2023-01-05 00:01,-3.1,0
108,서울,2023-01-05 00:02,-3.1,0
108,서울,2023-01-05 00:03,-3.1,0
108,서울,2023-01-05 00:04,-3.1,0
108,서울,2023-01-05 00:05,-3.1,0
108,서울,2023-01-05 00:06,-3.1,0
108,서울,2023-01-05 00:07,-3.1,0
108,서울,2023-01-05 00:08,-3.2,0
108,서울,2023-01-05 00:09,-3.2,0
108,서울,2023-01-05 00:10,-3.2,0
108,서울,2023-01-05 00:11,-3.2,0
108,서울,2023-01-05 00:12,-3.3,0
108,서울,2023-01-05 00:13,-3.3,0
108,서울,2023-01-05 00:14,-3.3,0
108,서울,2023-01-05 00:15,-3.3,0
108,서울,2023-01-05 00:16,-3.3,0
108,서울,2023-01-05 00:17,-3.3,0
108,서울,2023-01-05 00:18,-3.3,0
108,서울,2023-01-05 00:19,-3.3,0
108,서울,2023-01-05 00:20,-3.3,0
108,서울,2023-01-05 00:21,-3.3,0
108,서울,2023-01-05 00:22,-3.2,0
108,서울,2023-01-05 00:23,-3.3,0
108,서울,2023-01-05 00:24,-3.2,0
108,서울,2023-01-05 00:25,-3.2,0
108,서울,2023-01-05 00:26,-3.2,0
108,서울,2023-01-05 00:27,-3.2,0
108,서울,2023-01-05 00:28,-3.2,0
108,서울,2023-01-05 00:29,-3.2,0
108,서울,2023-01-05 00:30,-3.2,0
108,서울,2023-01-05 00:31,-3.2,0
108,서울,2023-01-05 00:32,-3.2,0
108,서울,2023-01-05 00:33,-3.3,0
108,서울,2023-01-05 00:34,-3.3,0
108,서울,2023-01-05 00:35,-3.3,0
108,서울,2023-01-05 00:36,-3.3,0
108,서울,2023-01-05 00:37,-3.3,0
108,서울,2023-01-05 00:38,-3.3,0
108,서울,2023-01-05 00:39,-3.3,0
108,서울,2023-01-05 00:40,-3.3,0
108,서울,2023-01-05 00:41,-3.3,0
108,서울,2023-01-05 00:42,-3.3,0
108,서울,2023-01-05 00:43,-3.4,0
108,서울,2023-01-05 00:44,-3.4,0
108,서울,2023-01-05 00:45,-3.3,0
108,서울,2023-01-05 00:46,-3.4,0
108,서울,2023-01-05 00:47,-3.4,0
108,서울,2023-01-05 00:48,-3.4,0
108,서울,2023-01-05 00:49,-3.4,0
108,서울,2023-01-05 00:50,-3.4,0
108,서울,2023-01-05 00:51,-3.4,0
108,서울,2023-01-05 00:52,-3.4,0
108,서울,2023-01-05 00:53,-3.4,0
108,서울,2023-01-05 00:54,-3.4,0
108,서울,2023-01-05 00:55,-3.4,0
108,서울,2023-01-05 00:56,-3.4,0
108,서울,2023-01-05 00:57,-3.5,0
108,서울,2023-01-05 00:58,-3.4,0
108,서울,2023-01-05 00:59,-3.4,0
108,서울,2023-01-05 01:00,-3.4,0
108,서울,2023-01-05 01:01,-3.4,0
108,서울,2023-01-05 01:02,-3.4,0
108,서울,2023-01-05 01:03,-3.4,0
108,서울,2023-01-05 01:04,-3.4,0
108,서울,2023-01-05 01:05,-3.4,0
108,서울,2023-01-05 01:06,-3.4,0
108,서울,2023-01-05 01:07,-3.4,0
